race_id,season_year,round_number,race_name,race_date,circuit_id,race_url
314,1979,1,Argentine Grand Prix,1979-01-21,galvez,https://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix
315,1979,2,Brazilian Grand Prix,1979-02-04,interlagos,https://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix
316,1979,3,South African Grand Prix,1979-03-03,kyalami,https://en.wikipedia.org/wiki/1979_South_African_Grand_Prix
317,1979,4,United States Grand Prix West,1979-04-08,long_beach,https://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West
318,1979,5,Spanish Grand Prix,1979-04-29,jarama,https://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix
319,1979,6,Belgian Grand Prix,1979-05-13,zolder,https://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix
320,1979,7,Monaco Grand Prix,1979-05-27,monaco,https://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix
321,1979,8,French Grand Prix,1979-07-01,dijon,https://en.wikipedia.org/wiki/1979_French_Grand_Prix
322,1979,9,British Grand Prix,1979-07-14,silverstone,https://en.wikipedia.org/wiki/1979_British_Grand_Prix
323,1979,10,German Grand Prix,1979-07-29,hockenheimring,https://en.wikipedia.org/wiki/1979_German_Grand_Prix
324,1979,11,Austrian Grand Prix,1979-08-12,red_bull_ring,https://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix
325,1979,12,Dutch Grand Prix,1979-08-26,zandvoort,https://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix
326,1979,13,Italian Grand Prix,1979-09-09,monza,https://en.wikipedia.org/wiki/1979_Italian_Grand_Prix
327,1979,14,Canadian Grand Prix,1979-09-30,villeneuve,https://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix
328,1979,15,United States Grand Prix,1979-10-07,watkins_glen,https://en.wikipedia.org/wiki/1979_United_States_Grand_Prix
329,1980,1,Argentine Grand Prix,1980-01-13,galvez,https://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix
330,1980,2,Brazilian Grand Prix,1980-01-27,interlagos,https://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix
331,1980,3,South African Grand Prix,1980-03-01,kyalami,https://en.wikipedia.org/wiki/1980_South_African_Grand_Prix
332,1980,4,United States Grand Prix West,1980-03-30,long_beach,https://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West
333,1980,5,Belgian Grand Prix,1980-05-04,zolder,https://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix
334,1980,6,Monaco Grand Prix,1980-05-18,monaco,https://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix
335,1980,7,French Grand Prix,1980-06-29,ricard,https://en.wikipedia.org/wiki/1980_French_Grand_Prix
336,1980,8,British Grand Prix,1980-07-13,brands_hatch,https://en.wikipedia.org/wiki/1980_British_Grand_Prix
337,1980,9,German Grand Prix,1980-08-10,hockenheimring,https://en.wikipedia.org/wiki/1980_German_Grand_Prix
338,1980,10,Austrian Grand Prix,1980-08-17,red_bull_ring,https://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix
339,1980,11,Dutch Grand Prix,1980-08-31,zandvoort,https://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix
340,1980,12,Italian Grand Prix,1980-09-14,imola,https://en.wikipedia.org/wiki/1980_Italian_Grand_Prix
341,1980,13,Canadian Grand Prix,1980-09-28,villeneuve,https://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix
342,1980,14,United States Grand Prix,1980-10-05,watkins_glen,https://en.wikipedia.org/wiki/1980_United_States_Grand_Prix
343,1981,1,United States Grand Prix West,1981-03-15,long_beach,https://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West
344,1981,2,Brazilian Grand Prix,1981-03-29,jacarepagua,https://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix
345,1981,3,Argentine Grand Prix,1981-04-12,galvez,https://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix
346,1981,4,San Marino Grand Prix,1981-05-03,imola,https://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix
347,1981,5,Belgian Grand Prix,1981-05-17,zolder,https://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix
348,1981,6,Monaco Grand Prix,1981-05-31,monaco,https://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix
349,1981,7,Spanish Grand Prix,1981-06-21,jarama,https://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix
350,1981,8,French Grand Prix,1981-07-05,dijon,https://en.wikipedia.org/wiki/1981_French_Grand_Prix
351,1981,9,British Grand Prix,1981-07-18,silverstone,https://en.wikipedia.org/wiki/1981_British_Grand_Prix
352,1981,10,German Grand Prix,1981-08-02,hockenheimring,https://en.wikipedia.org/wiki/1981_German_Grand_Prix
353,1981,11,Austrian Grand Prix,1981-08-16,red_bull_ring,https://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix
354,1981,12,Dutch Grand Prix,1981-08-30,zandvoort,https://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix
355,1981,13,Italian Grand Prix,1981-09-13,monza,https://en.wikipedia.org/wiki/1981_Italian_Grand_Prix
356,1981,14,Canadian Grand Prix,1981-09-27,villeneuve,https://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix
357,1981,15,Caesars Palace Grand Prix,1981-10-17,las_vegas,https://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix
358,1982,1,South African Grand Prix,1982-01-23,kyalami,https://en.wikipedia.org/wiki/1982_South_African_Grand_Prix
359,1982,2,Brazilian Grand Prix,1982-03-21,jacarepagua,https://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix
360,1982,3,United States Grand Prix West,1982-04-04,long_beach,https://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West
361,1982,4,San Marino Grand Prix,1982-04-25,imola,https://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix
362,1982,5,Belgian Grand Prix,1982-05-09,zolder,https://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix
363,1982,6,Monaco Grand Prix,1982-05-23,monaco,https://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix
364,1982,7,Detroit Grand Prix,1982-06-06,detroit,https://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix
365,1982,8,Canadian Grand Prix,1982-06-13,villeneuve,https://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix
366,1982,9,Dutch Grand Prix,1982-07-03,zandvoort,https://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix
367,1982,10,British Grand Prix,1982-07-18,brands_hatch,https://en.wikipedia.org/wiki/1982_British_Grand_Prix
368,1982,11,French Grand Prix,1982-07-25,ricard,https://en.wikipedia.org/wiki/1982_French_Grand_Prix
369,1982,12,German Grand Prix,1982-08-08,hockenheimring,https://en.wikipedia.org/wiki/1982_German_Grand_Prix
370,1982,13,Austrian Grand Prix,1982-08-15,red_bull_ring,https://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix
371,1982,14,Swiss Grand Prix,1982-08-29,dijon,https://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix
372,1982,15,Italian Grand Prix,1982-09-12,monza,https://en.wikipedia.org/wiki/1982_Italian_Grand_Prix
373,1982,16,Caesars Palace Grand Prix,1982-09-25,las_vegas,https://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix
374,1983,1,Brazilian Grand Prix,1983-03-13,jacarepagua,https://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix
375,1983,2,United States Grand Prix West,1983-03-27,long_beach,https://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West
376,1983,3,French Grand Prix,1983-04-17,ricard,https://en.wikipedia.org/wiki/1983_French_Grand_Prix
377,1983,4,San Marino Grand Prix,1983-05-01,imola,https://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix
378,1983,5,Monaco Grand Prix,1983-05-15,monaco,https://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix
379,1983,6,Belgian Grand Prix,1983-05-22,spa,https://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix
380,1983,7,Detroit Grand Prix,1983-06-05,detroit,https://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix
381,1983,8,Canadian Grand Prix,1983-06-12,villeneuve,https://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix
382,1983,9,British Grand Prix,1983-07-16,silverstone,https://en.wikipedia.org/wiki/1983_British_Grand_Prix
383,1983,10,German Grand Prix,1983-08-07,hockenheimring,https://en.wikipedia.org/wiki/1983_German_Grand_Prix
384,1983,11,Austrian Grand Prix,1983-08-14,red_bull_ring,https://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix
385,1983,12,Dutch Grand Prix,1983-08-28,zandvoort,https://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix
386,1983,13,Italian Grand Prix,1983-09-11,monza,https://en.wikipedia.org/wiki/1983_Italian_Grand_Prix
387,1983,14,European Grand Prix,1983-09-25,brands_hatch,https://en.wikipedia.org/wiki/1983_European_Grand_Prix
388,1983,15,South African Grand Prix,1983-10-15,kyalami,https://en.wikipedia.org/wiki/1983_South_African_Grand_Prix
389,1984,1,Brazilian Grand Prix,1984-03-25,jacarepagua,https://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix
390,1984,2,South African Grand Prix,1984-04-07,kyalami,https://en.wikipedia.org/wiki/1984_South_African_Grand_Prix
391,1984,3,Belgian Grand Prix,1984-04-29,zolder,https://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix
392,1984,4,San Marino Grand Prix,1984-05-06,imola,https://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix
393,1984,5,French Grand Prix,1984-05-20,dijon,https://en.wikipedia.org/wiki/1984_French_Grand_Prix
394,1984,6,Monaco Grand Prix,1984-06-03,monaco,https://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix
395,1984,7,Canadian Grand Prix,1984-06-17,villeneuve,https://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix
396,1984,8,Detroit Grand Prix,1984-06-24,detroit,https://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix
397,1984,9,Dallas Grand Prix,1984-07-08,dallas,https://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix
398,1984,10,British Grand Prix,1984-07-22,brands_hatch,https://en.wikipedia.org/wiki/1984_British_Grand_Prix
399,1984,11,German Grand Prix,1984-08-05,hockenheimring,https://en.wikipedia.org/wiki/1984_German_Grand_Prix
400,1984,12,Austrian Grand Prix,1984-08-19,red_bull_ring,https://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix
401,1984,13,Dutch Grand Prix,1984-08-26,zandvoort,https://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix
402,1984,14,Italian Grand Prix,1984-09-09,monza,https://en.wikipedia.org/wiki/1984_Italian_Grand_Prix
403,1984,15,European Grand Prix,1984-10-07,nurburgring,https://en.wikipedia.org/wiki/1984_European_Grand_Prix
404,1984,16,Portuguese Grand Prix,1984-10-21,estoril,https://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix
405,1985,1,Brazilian Grand Prix,1985-04-07,jacarepagua,https://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix
406,1985,2,Portuguese Grand Prix,1985-04-21,estoril,https://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix
407,1985,3,San Marino Grand Prix,1985-05-05,imola,https://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix
408,1985,4,Monaco Grand Prix,1985-05-19,monaco,https://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix
409,1985,5,Canadian Grand Prix,1985-06-16,villeneuve,https://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix
410,1985,6,Detroit Grand Prix,1985-06-23,detroit,https://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix
411,1985,7,French Grand Prix,1985-07-07,ricard,https://en.wikipedia.org/wiki/1985_French_Grand_Prix
412,1985,8,British Grand Prix,1985-07-21,silverstone,https://en.wikipedia.org/wiki/1985_British_Grand_Prix
413,1985,9,German Grand Prix,1985-08-04,nurburgring,https://en.wikipedia.org/wiki/1985_German_Grand_Prix
414,1985,10,Austrian Grand Prix,1985-08-18,red_bull_ring,https://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix
415,1985,11,Dutch Grand Prix,1985-08-25,zandvoort,https://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix
416,1985,12,Italian Grand Prix,1985-09-08,monza,https://en.wikipedia.org/wiki/1985_Italian_Grand_Prix
417,1985,13,Belgian Grand Prix,1985-09-15,spa,https://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix
418,1985,14,European Grand Prix,1985-10-06,brands_hatch,https://en.wikipedia.org/wiki/1985_European_Grand_Prix
419,1985,15,South African Grand Prix,1985-10-19,kyalami,https://en.wikipedia.org/wiki/1985_South_African_Grand_Prix
420,1985,16,Australian Grand Prix,1985-11-03,adelaide,https://en.wikipedia.org/wiki/1985_Australian_Grand_Prix
421,1986,1,Brazilian Grand Prix,1986-03-23,jacarepagua,https://en.wikipedia.org/wiki/1986_Brazilian_Grand_Prix
422,1986,2,Spanish Grand Prix,1986-04-13,jerez,https://en.wikipedia.org/wiki/1986_Spanish_Grand_Prix
423,1986,3,San Marino Grand Prix,1986-04-27,imola,https://en.wikipedia.org/wiki/1986_San_Marino_Grand_Prix
424,1986,4,Monaco Grand Prix,1986-05-11,monaco,https://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix
425,1986,5,Belgian Grand Prix,1986-05-25,spa,https://en.wikipedia.org/wiki/1986_Belgian_Grand_Prix
426,1986,6,Canadian Grand Prix,1986-06-15,villeneuve,https://en.wikipedia.org/wiki/1986_Canadian_Grand_Prix
427,1986,7,Detroit Grand Prix,1986-06-22,detroit,https://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix
428,1986,8,French Grand Prix,1986-07-06,ricard,https://en.wikipedia.org/wiki/1986_French_Grand_Prix
429,1986,9,British Grand Prix,1986-07-13,brands_hatch,https://en.wikipedia.org/wiki/1986_British_Grand_Prix
430,1986,10,German Grand Prix,1986-07-27,hockenheimring,https://en.wikipedia.org/wiki/1986_German_Grand_Prix
431,1986,11,Hungarian Grand Prix,1986-08-10,hungaroring,https://en.wikipedia.org/wiki/1986_Hungarian_Grand_Prix
432,1986,12,Austrian Grand Prix,1986-08-17,red_bull_ring,https://en.wikipedia.org/wiki/1986_Austrian_Grand_Prix
433,1986,13,Italian Grand Prix,1986-09-07,monza,https://en.wikipedia.org/wiki/1986_Italian_Grand_Prix
434,1986,14,Portuguese Grand Prix,1986-09-21,estoril,https://en.wikipedia.org/wiki/1986_Portuguese_Grand_Prix
435,1986,15,Mexican Grand Prix,1986-10-12,rodriguez,https://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix
436,1986,16,Australian Grand Prix,1986-10-26,adelaide,https://en.wikipedia.org/wiki/1986_Australian_Grand_Prix
437,1987,1,Brazilian Grand Prix,1987-04-12,jacarepagua,https://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix
438,1987,2,San Marino Grand Prix,1987-05-03,imola,https://en.wikipedia.org/wiki/1987_San_Marino_Grand_Prix
439,1987,3,Belgian Grand Prix,1987-05-17,spa,https://en.wikipedia.org/wiki/1987_Belgian_Grand_Prix
440,1987,4,Monaco Grand Prix,1987-05-31,monaco,https://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix
441,1987,5,Detroit Grand Prix,1987-06-21,detroit,https://en.wikipedia.org/wiki/1987_Detroit_Grand_Prix
442,1987,6,French Grand Prix,1987-07-05,ricard,https://en.wikipedia.org/wiki/1987_French_Grand_Prix
443,1987,7,British Grand Prix,1987-07-12,silverstone,https://en.wikipedia.org/wiki/1987_British_Grand_Prix
444,1987,8,German Grand Prix,1987-07-26,hockenheimring,https://en.wikipedia.org/wiki/1987_German_Grand_Prix
445,1987,9,Hungarian Grand Prix,1987-08-09,hungaroring,https://en.wikipedia.org/wiki/1987_Hungarian_Grand_Prix
446,1987,10,Austrian Grand Prix,1987-08-16,red_bull_ring,https://en.wikipedia.org/wiki/1987_Austrian_Grand_Prix
447,1987,11,Italian Grand Prix,1987-09-06,monza,https://en.wikipedia.org/wiki/1987_Italian_Grand_Prix
448,1987,12,Portuguese Grand Prix,1987-09-20,estoril,https://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix
449,1987,13,Spanish Grand Prix,1987-09-27,jerez,https://en.wikipedia.org/wiki/1987_Spanish_Grand_Prix
450,1987,14,Mexican Grand Prix,1987-10-18,rodriguez,https://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix
451,1987,15,Japanese Grand Prix,1987-11-01,suzuka,https://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix
452,1987,16,Australian Grand Prix,1987-11-15,adelaide,https://en.wikipedia.org/wiki/1987_Australian_Grand_Prix
453,1988,1,Brazilian Grand Prix,1988-04-03,jacarepagua,https://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix
454,1988,2,San Marino Grand Prix,1988-05-01,imola,https://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix
455,1988,3,Monaco Grand Prix,1988-05-15,monaco,https://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix
456,1988,4,Mexican Grand Prix,1988-05-29,rodriguez,https://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix
457,1988,5,Canadian Grand Prix,1988-06-12,villeneuve,https://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix
458,1988,6,Detroit Grand Prix,1988-06-19,detroit,https://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix
459,1988,7,French Grand Prix,1988-07-03,ricard,https://en.wikipedia.org/wiki/1988_French_Grand_Prix
460,1988,8,British Grand Prix,1988-07-10,silverstone,https://en.wikipedia.org/wiki/1988_British_Grand_Prix
461,1988,9,German Grand Prix,1988-07-24,hockenheimring,https://en.wikipedia.org/wiki/1988_German_Grand_Prix
462,1988,10,Hungarian Grand Prix,1988-08-07,hungaroring,https://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix
463,1988,11,Belgian Grand Prix,1988-08-28,spa,https://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix
464,1988,12,Italian Grand Prix,1988-09-11,monza,https://en.wikipedia.org/wiki/1988_Italian_Grand_Prix
465,1988,13,Portuguese Grand Prix,1988-09-25,estoril,https://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix
466,1988,14,Spanish Grand Prix,1988-10-02,jerez,https://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix
467,1988,15,Japanese Grand Prix,1988-10-30,suzuka,https://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix
468,1988,16,Australian Grand Prix,1988-11-13,adelaide,https://en.wikipedia.org/wiki/1988_Australian_Grand_Prix
469,1989,1,Brazilian Grand Prix,1989-03-26,jacarepagua,https://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix
470,1989,2,San Marino Grand Prix,1989-04-23,imola,https://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix
471,1989,3,Monaco Grand Prix,1989-05-07,monaco,https://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix
472,1989,4,Mexican Grand Prix,1989-05-28,rodriguez,https://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix
473,1989,5,United States Grand Prix,1989-06-04,phoenix,https://en.wikipedia.org/wiki/1989_United_States_Grand_Prix
474,1989,6,Canadian Grand Prix,1989-06-18,villeneuve,https://en.wikipedia.org/wiki/1989_Canadian_Grand_Prix
475,1989,7,French Grand Prix,1989-07-09,ricard,https://en.wikipedia.org/wiki/1989_French_Grand_Prix
476,1989,8,British Grand Prix,1989-07-16,silverstone,https://en.wikipedia.org/wiki/1989_British_Grand_Prix
477,1989,9,German Grand Prix,1989-07-30,hockenheimring,https://en.wikipedia.org/wiki/1989_German_Grand_Prix
478,1989,10,Hungarian Grand Prix,1989-08-13,hungaroring,https://en.wikipedia.org/wiki/1989_Hungarian_Grand_Prix
479,1989,11,Belgian Grand Prix,1989-08-27,spa,https://en.wikipedia.org/wiki/1989_Belgian_Grand_Prix
480,1989,12,Italian Grand Prix,1989-09-10,monza,https://en.wikipedia.org/wiki/1989_Italian_Grand_Prix
481,1989,13,Portuguese Grand Prix,1989-09-24,estoril,https://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix
482,1989,14,Spanish Grand Prix,1989-10-01,jerez,https://en.wikipedia.org/wiki/1989_Spanish_Grand_Prix
483,1989,15,Japanese Grand Prix,1989-10-22,suzuka,https://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix
484,1989,16,Australian Grand Prix,1989-11-05,adelaide,https://en.wikipedia.org/wiki/1989_Australian_Grand_Prix
485,1990,1,United States Grand Prix,1990-03-11,phoenix,https://en.wikipedia.org/wiki/1990_United_States_Grand_Prix
486,1990,2,Brazilian Grand Prix,1990-03-25,interlagos,https://en.wikipedia.org/wiki/1990_Brazilian_Grand_Prix
487,1990,3,San Marino Grand Prix,1990-05-13,imola,https://en.wikipedia.org/wiki/1990_San_Marino_Grand_Prix
488,1990,4,Monaco Grand Prix,1990-05-27,monaco,https://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix
489,1990,5,Canadian Grand Prix,1990-06-10,villeneuve,https://en.wikipedia.org/wiki/1990_Canadian_Grand_Prix
490,1990,6,Mexican Grand Prix,1990-06-24,rodriguez,https://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix
491,1990,7,French Grand Prix,1990-07-08,ricard,https://en.wikipedia.org/wiki/1990_French_Grand_Prix
492,1990,8,British Grand Prix,1990-07-15,silverstone,https://en.wikipedia.org/wiki/1990_British_Grand_Prix
493,1990,9,German Grand Prix,1990-07-29,hockenheimring,https://en.wikipedia.org/wiki/1990_German_Grand_Prix
494,1990,10,Hungarian Grand Prix,1990-08-12,hungaroring,https://en.wikipedia.org/wiki/1990_Hungarian_Grand_Prix
495,1990,11,Belgian Grand Prix,1990-08-26,spa,https://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix
496,1990,12,Italian Grand Prix,1990-09-09,monza,https://en.wikipedia.org/wiki/1990_Italian_Grand_Prix
497,1990,13,Portuguese Grand Prix,1990-09-23,estoril,https://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix
498,1990,14,Spanish Grand Prix,1990-09-30,jerez,https://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix
499,1990,15,Japanese Grand Prix,1990-10-21,suzuka,https://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix
500,1990,16,Australian Grand Prix,1990-11-04,adelaide,https://en.wikipedia.org/wiki/1990_Australian_Grand_Prix
501,1991,1,United States Grand Prix,1991-03-10,phoenix,https://en.wikipedia.org/wiki/1991_United_States_Grand_Prix
502,1991,2,Brazilian Grand Prix,1991-03-24,interlagos,https://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix
503,1991,3,San Marino Grand Prix,1991-04-28,imola,https://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix
504,1991,4,Monaco Grand Prix,1991-05-12,monaco,https://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix
505,1991,5,Canadian Grand Prix,1991-06-02,villeneuve,https://en.wikipedia.org/wiki/1991_Canadian_Grand_Prix
506,1991,6,Mexican Grand Prix,1991-06-16,rodriguez,https://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix
507,1991,7,French Grand Prix,1991-07-07,magny_cours,https://en.wikipedia.org/wiki/1991_French_Grand_Prix
508,1991,8,British Grand Prix,1991-07-14,silverstone,https://en.wikipedia.org/wiki/1991_British_Grand_Prix
509,1991,9,German Grand Prix,1991-07-28,hockenheimring,https://en.wikipedia.org/wiki/1991_German_Grand_Prix
510,1991,10,Hungarian Grand Prix,1991-08-11,hungaroring,https://en.wikipedia.org/wiki/1991_Hungarian_Grand_Prix
511,1991,11,Belgian Grand Prix,1991-08-25,spa,https://en.wikipedia.org/wiki/1991_Belgian_Grand_Prix
512,1991,12,Italian Grand Prix,1991-09-08,monza,https://en.wikipedia.org/wiki/1991_Italian_Grand_Prix
513,1991,13,Portuguese Grand Prix,1991-09-22,estoril,https://en.wikipedia.org/wiki/1991_Portuguese_Grand_Prix
514,1991,14,Spanish Grand Prix,1991-09-29,catalunya,https://en.wikipedia.org/wiki/1991_Spanish_Grand_Prix
515,1991,15,Japanese Grand Prix,1991-10-20,suzuka,https://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix
516,1991,16,Australian Grand Prix,1991-11-03,adelaide,https://en.wikipedia.org/wiki/1991_Australian_Grand_Prix
517,1992,1,South African Grand Prix,1992-03-01,kyalami,https://en.wikipedia.org/wiki/1992_South_African_Grand_Prix
518,1992,2,Mexican Grand Prix,1992-03-22,rodriguez,https://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix
519,1992,3,Brazilian Grand Prix,1992-04-05,interlagos,https://en.wikipedia.org/wiki/1992_Brazilian_Grand_Prix
520,1992,4,Spanish Grand Prix,1992-05-03,catalunya,https://en.wikipedia.org/wiki/1992_Spanish_Grand_Prix
521,1992,5,San Marino Grand Prix,1992-05-17,imola,https://en.wikipedia.org/wiki/1992_San_Marino_Grand_Prix
522,1992,6,Monaco Grand Prix,1992-05-31,monaco,https://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix
523,1992,7,Canadian Grand Prix,1992-06-14,villeneuve,https://en.wikipedia.org/wiki/1992_Canadian_Grand_Prix
524,1992,8,French Grand Prix,1992-07-05,magny_cours,https://en.wikipedia.org/wiki/1992_French_Grand_Prix
525,1992,9,British Grand Prix,1992-07-12,silverstone,https://en.wikipedia.org/wiki/1992_British_Grand_Prix
526,1992,10,German Grand Prix,1992-07-26,hockenheimring,https://en.wikipedia.org/wiki/1992_German_Grand_Prix
527,1992,11,Hungarian Grand Prix,1992-08-16,hungaroring,https://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
528,1992,12,Belgian Grand Prix,1992-08-30,spa,https://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
529,1992,13,Italian Grand Prix,1992-09-13,monza,https://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
530,1992,14,Portuguese Grand Prix,1992-09-27,estoril,https://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix
531,1992,15,Japanese Grand Prix,1992-10-25,suzuka,https://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix
532,1992,16,Australian Grand Prix,1992-11-08,adelaide,https://en.wikipedia.org/wiki/1992_Australian_Grand_Prix
533,1993,1,South African Grand Prix,1993-03-14,kyalami,https://en.wikipedia.org/wiki/1993_South_African_Grand_Prix
534,1993,2,Brazilian Grand Prix,1993-03-28,interlagos,https://en.wikipedia.org/wiki/1993_Brazilian_Grand_Prix
535,1993,3,European Grand Prix,1993-04-11,donington,https://en.wikipedia.org/wiki/1993_European_Grand_Prix
536,1993,4,San Marino Grand Prix,1993-04-25,imola,https://en.wikipedia.org/wiki/1993_San_Marino_Grand_Prix
537,1993,5,Spanish Grand Prix,1993-05-09,catalunya,https://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix
538,1993,6,Monaco Grand Prix,1993-05-23,monaco,https://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix
539,1993,7,Canadian Grand Prix,1993-06-13,villeneuve,https://en.wikipedia.org/wiki/1993_Canadian_Grand_Prix
540,1993,8,French Grand Prix,1993-07-04,magny_cours,https://en.wikipedia.org/wiki/1993_French_Grand_Prix
541,1993,9,British Grand Prix,1993-07-11,silverstone,https://en.wikipedia.org/wiki/1993_British_Grand_Prix
542,1993,10,German Grand Prix,1993-07-25,hockenheimring,https://en.wikipedia.org/wiki/1993_German_Grand_Prix
